symbol,date,open,high,low,close,adj_close,volume
XAW.TO,2015-02-20,20.58526611328125,20.696266174316406,20.484359741210938,20.696266174316406,17.018869400024414,5252
XAW.TO,2015-02-23,20.82744789123535,20.82744789123535,20.726539611816406,20.746719360351562,17.060354232788086,2874
XAW.TO,2015-02-24,20.82744789123535,20.82744789123535,20.726539611816406,20.746719360351562,17.060354232788086,0
XAW.TO,2015-02-25,20.655902862548828,20.655902862548828,20.575176239013672,20.605449676513672,16.944185256958008,11892
XAW.TO,2015-02-26,20.66599464416504,20.716447830200195,20.66599464416504,20.706356048583984,17.027164459228516,5054
XAW.TO,2015-02-27,20.706356048583984,20.756811141967773,20.655902862548828,20.706356048583984,17.027164459228516,4658
XAW.TO,2015-03-02,20.82744789123535,20.82744789123535,20.726539611816406,20.746719360351562,17.060354232788086,2874
XAW.TO,2015-03-03,20.645811080932617,20.645811080932617,20.504541397094727,20.605449676513672,16.944185256958008,9315
XAW.TO,2015-03-04,20.554994583129883,20.554994583129883,20.353179931640625,20.383451461791992,16.761632919311523,14568
XAW.TO,2015-03-05,20.534812927246094,21.594348907470703,20.494449615478516,21.392532348632812,17.59141731262207,2775
XAW.TO,2015-03-06,20.686176300048828,20.686176300048828,20.42381477355957,20.42381477355957,16.794824600219727,4261
XAW.TO,2015-03-09,20.46417808532715,20.494449615478516,20.43390464782715,20.494449615478516,16.852909088134766,2874
XAW.TO,2015-03-10,20.292633056640625,20.292633056640625,20.272451400756836,20.272451400756836,16.67035484313965,0
XAW.TO,2015-03-11,20.312814712524414,20.40363311767578,20.312814712524414,20.40363311767578,16.778228759765625,991
XAW.TO,2015-03-12,20.37335968017578,20.494449615478516,20.37335968017578,20.494449615478516,16.852909088134766,3766
XAW.TO,2015-03-13,20.514631271362305,20.514631271362305,20.514631271362305,20.514631271362305,16.8695011138916,892
XAW.TO,2015-03-16,20.66599464416504,20.746719360351562,20.66599464416504,20.746719360351562,17.060354232788086,991
XAW.TO,2015-03-17,20.736629486083984,20.736629486083984,20.645811080932617,20.645811080932617,16.977378845214844,9216
XAW.TO,2015-03-18,20.79717445373535,20.79717445373535,20.676084518432617,20.776992797851562,17.085248947143555,2577
XAW.TO,2015-03-19,20.85771942138672,20.85771942138672,20.81735610961914,20.82744789123535,17.126739501953125,694
XAW.TO,2015-03-20,20.867809295654297,20.918264389038086,20.867809295654297,20.918264389038086,17.2014217376709,2874
XAW.TO,2015-03-23,20.85771942138672,20.85771942138672,20.787084579467773,20.787084579467773,17.09354591369629,3369
XAW.TO,2015-03-24,20.787084579467773,20.787084579467773,20.787084579467773,20.787084579467773,17.09354591369629,297
XAW.TO,2015-03-25,20.686176300048828,20.726539611816406,20.544904708862305,20.544904708862305,16.894399642944336,3964
XAW.TO,2015-03-26,20.302724838256836,20.363269805908203,20.262361526489258,20.343088150024414,16.72844886779785,5946
XAW.TO,2015-03-27,20.524723052978516,20.554994583129883,20.524723052978516,20.554994583129883,16.902692794799805,496
XAW.TO,2015-03-30,20.787084579467773,20.938446044921875,20.776992797851562,20.928354263305664,17.209716796875,13973
XAW.TO,2015-03-31,20.554994583129883,20.554994583129883,20.554994583129883,20.554994583129883,16.902692794799805,0
XAW.TO,2015-04-01,20.928354263305664,20.928354263305664,20.928354263305664,20.928354263305664,17.209716796875,0
XAW.TO,2015-04-02,20.66599464416504,20.66599464416504,20.66599464416504,20.66599464416504,16.99397087097168,0
XAW.TO,2015-04-06,20.66599464416504,20.66599464416504,20.66599464416504,20.66599464416504,16.99397087097168,0
XAW.TO,2015-04-07,20.66599464416504,20.66599464416504,20.66599464416504,20.66599464416504,16.99397087097168,0
XAW.TO,2015-04-08,20.686176300048828,20.686176300048828,20.686176300048828,20.686176300048828,17.010570526123047,0
XAW.TO,2015-04-09,20.736629486083984,20.736629486083984,20.736629486083984,20.736629486083984,17.052059173583984,0
XAW.TO,2015-04-10,21.02926254272461,21.0797176361084,21.02926254272461,21.06962776184082,17.32588768005371,5351
XAW.TO,2015-04-13,21.06962776184082,21.06962776184082,21.06962776184082,21.06962776184082,17.32588768005371,0
XAW.TO,2015-04-14,21.06962776184082,21.06962776184082,21.06962776184082,21.06962776184082,17.32588768005371,0
XAW.TO,2015-04-15,21.01917266845703,21.01917266845703,21.01917266845703,21.01917266845703,17.284393310546875,0
XAW.TO,2015-04-16,20.908174514770508,20.908174514770508,20.908174514770508,20.908174514770508,17.193124771118164,0
XAW.TO,2015-04-17,20.312814712524414,20.332996368408203,20.21190643310547,20.292633056640625,16.686954498291016,8721
XAW.TO,2015-04-20,20.292633056640625,20.292633056640625,20.292633056640625,20.292633056640625,16.686954498291016,0
XAW.TO,2015-04-21,20.292633056640625,20.292633056640625,20.292633056640625,20.292633056640625,16.686954498291016,0
XAW.TO,2015-04-22,20.454086303710938,20.454086303710938,20.454086303710938,20.454086303710938,16.819719314575195,0
XAW.TO,2015-04-23,20.62563133239746,20.62563133239746,20.62563133239746,20.62563133239746,16.960784912109375,0
XAW.TO,2015-04-24,20.58526611328125,20.58526611328125,20.58526611328125,20.58526611328125,16.927587509155273,16946
XAW.TO,2015-04-27,20.63572120666504,20.63572120666504,20.63572120666504,20.63572120666504,16.969079971313477,0
XAW.TO,2015-04-28,20.63572120666504,20.63572120666504,20.63572120666504,20.63572120666504,16.969079971313477,0
XAW.TO,2015-04-29,20.494449615478516,20.494449615478516,20.494449615478516,20.494449615478516,16.852909088134766,0
XAW.TO,2015-04-30,20.332996368408203,20.332996368408203,20.332996368408203,20.332996368408203,16.72014045715332,0
XAW.TO,2015-05-01,20.42381477355957,20.494449615478516,20.42381477355957,20.494449615478516,16.852909088134766,694
XAW.TO,2015-05-04,20.494449615478516,20.494449615478516,20.494449615478516,20.494449615478516,16.852909088134766,0
XAW.TO,2015-05-05,20.44399642944336,20.44399642944336,20.44399642944336,20.44399642944336,16.811420440673828,0
XAW.TO,2015-05-06,20.44399642944336,20.44399642944336,20.44399642944336,20.44399642944336,16.811420440673828,0
XAW.TO,2015-05-07,20.131181716918945,20.131181716918945,20.131181716918945,20.131181716918945,16.554189682006836,0
XAW.TO,2015-05-08,20.040363311767578,20.040363311767578,20.040363311767578,20.040363311767578,16.47950553894043,3072
XAW.TO,2015-05-11,20.43390464782715,20.43390464782715,20.43390464782715,20.43390464782715,16.80312728881836,0
XAW.TO,2015-05-12,20.43390464782715,20.43390464782715,20.43390464782715,20.43390464782715,16.80312728881836,0
XAW.TO,2015-05-13,20.37335968017578,20.37335968017578,20.37335968017578,20.37335968017578,16.753332138061523,0
XAW.TO,2015-05-14,20.1513614654541,20.1513614654541,20.1513614654541,20.1513614654541,16.570781707763672,0
XAW.TO,2015-05-15,20.17154312133789,20.17154312133789,20.17154312133789,20.17154312133789,16.58738136291504,0
XAW.TO,2015-05-19,20.514631271362305,20.514631271362305,20.514631271362305,20.514631271362305,16.8695011138916,0
XAW.TO,2015-05-20,20.514631271362305,20.514631271362305,20.514631271362305,20.514631271362305,16.8695011138916,0
XAW.TO,2015-05-21,20.81735610961914,20.81735610961914,20.81735610961914,20.81735610961914,17.118440628051758,0
XAW.TO,2015-05-22,20.79717445373535,20.79717445373535,20.79717445373535,20.79717445373535,17.101848602294922,0
